SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2019236N10314,2019,53,,,DORIAN,2019-09-07 00:00:00,TS,37.4,-71.2,85,956,hurdat_atl,main,355,355,O______________,hurdat_atl,AL052019,37.4,-71.2, ,HU,85,956,2,220,200,170,130,110,140,90,80,50,40,50,50,1012,310,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,240,400,300,150,24,55
2019236N10314,2019,53,,,DORIAN,2019-09-07 03:00:00,TS,38.1,-70.0, , , ,main,373,322,P______________, ,AL052019,38.1,-70.0, ,HU,85,956,2,225,220,175,140,115,145,90,85,55,65,55,25,1011,310,38, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240,400,300,165,23,50
2019236N10314,2019,53,,,DORIAN,2019-09-07 06:00:00,TS,38.9,-68.9,85,955,hurdat_atl,main,325,269,O______________,hurdat_atl,AL052019,38.9,-68.9, ,HU,85,955,2,230,240,180,150,120,150,90,90,60,90,60,0,1010,310,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,240,400,300,180,24,45
2019236N10314,2019,53,,,DORIAN,2019-09-07 09:00:00,TS,39.8,-67.9, , , ,main,275,261,P______________, ,AL052019,39.8,-67.9, ,HU,85,955,2,240,240,185,150,120,150,90,90,60,90,65,0,1010,315,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,230,440,315,190,24,40
2019236N10314,2019,53,,,DORIAN,2019-09-07 12:00:00,TS,40.8,-66.9,85,954,hurdat_atl,main,277,200,O______________,hurdat_atl,AL052019,40.8,-66.9, ,HU,85,954,2,250,240,190,150,120,150,90,90,60,90,70,0,1010,320,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,220,480,330,200,26,40
2019236N10314,2019,53,,,DORIAN,2019-09-07 15:00:00,TS,41.8,-65.7, , , ,main,189,101,P______________, ,AL052019,41.8,-65.7, ,HU,83,954,2,260,240,195,150,125,150,95,90,30,95,75,0,1009,320,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,220,480,330,200,26,40
2019236N10314,2019,53,,,DORIAN,2019-09-07 18:00:00,DS,42.8,-64.6,80,954,hurdat_atl,main,96,56,O______________,hurdat_atl,AL052019,42.8,-64.6, ,LO,80,954,-3,270,240,200,150,130,150,100,90,0,100,80,0,1007,320,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,220,480,330,200,27,35
2019236N10314,2019,53,,,DORIAN,2019-09-07 21:00:00,DS,44.0,-63.7, , , ,main,45,0,P______________, ,AL052019,44.0,-63.7, ,LO,80,955,-3,280,240,205,150,135,150,100,95,0,100,80,0,1007,330,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,290,540,525,220,27,25
2019236N10314,2019,53,,,DORIAN,2019-09-08 00:00:00,DS,45.2,-62.9,80,956,hurdat_atl,main,0,0,O______________,hurdat_atl,AL052019,45.2,-62.9, ,LO,80,956,-3,290,240,210,150,140,150,100,100,0,100,80,0,1007,340,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,360,600,720,240,26,20
2019236N10314,2019,53,,,DORIAN,2019-09-08 03:00:00,DS,46.4,-62.4, , , ,main,0,0,P______________, ,AL052019,46.4,-62.4, ,LO,78,958,-3,295,270,210,155,140,150,100,100,0,90,80,0,1008,340,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,340,600,690,240,25,15
2019266N11341,2019,73,,,LORENZO,2019-09-23 21:00:00,TS,11.3,-25.3, , , ,main,927,927,P______________, ,AL132019,11.3,-25.3, ,TS,48,1003,0,55,30,0,55, , , , , , , , ,1012,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,280
2019266N11341,2019,73,,,LORENZO,2019-09-24 00:00:00,TS,11.4,-25.9,50,1002,hurdat_atl,main,982,982,O______________,hurdat_atl,AL132019,11.4,-25.9, ,TS,50,1002,0,80,40,0,80,20,0,0,20, , , , ,1012,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , , , , , , ,13,285
2019266N11341,2019,73,,,LORENZO,2019-09-24 03:00:00,TS,11.6,-26.5, , , ,main,1034,1034,P______________, ,AL132019,11.6,-26.5, ,TS,53,1001,0,90,50,0,85,20,0,0,20, , , , ,1012,150,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,285
2019266N11341,2019,73,,,LORENZO,2019-09-24 06:00:00,TS,11.8,-27.2,55,999,hurdat_atl,main,1099,1099,O______________,hurdat_atl,AL132019,11.8,-27.2, ,TS,55,999,0,100,60,0,90,20,0,0,20, , , , ,1012,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,60,60, ,60,14,285
2019266N11341,2019,73,,,LORENZO,2019-09-24 09:00:00,TS,12.0,-27.9, , , ,main,1165,1165,P______________, ,AL132019,12.0,-27.9, ,TS,55,998,0,115,95,0,110,35,0,0,35, , , , ,1012,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90,75, ,68,15,285
2019266N11341,2019,73,,,LORENZO,2019-09-24 12:00:00,TS,12.2,-28.7,55,997,hurdat_atl,main,1243,1243,O______________,hurdat_atl,AL132019,12.2,-28.7, ,TS,55,997,0,130,130,0,130,50,0,0,50, , , , ,1011,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,120,90,45,75,15,285
2019266N11341,2019,73,,,LORENZO,2019-09-24 15:00:00,TS,12.4,-29.5, , , ,main,1322,1322,P______________, ,AL132019,12.4,-29.5, ,TS,55,997,0,140,135,0,140,50,0,0,50, , , , ,1011,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,135,75,53,75,15,285
2019266N11341,2019,73,,,LORENZO,2019-09-24 18:00:00,TS,12.6,-30.2,55,997,hurdat_atl,main,1392,1392,O______________,hurdat_atl,AL132019,12.6,-30.2, ,TS,55,997,0,150,140,0,150,50,0,0,50, , , , ,1011,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12,150,60,60,75,15,285
2019266N11341,2019,73,,,LORENZO,2019-09-24 21:00:00,TS,12.8,-30.9, , , ,main,1463,1463,P______________, ,AL132019,12.8,-30.9, ,TS,58,995,0,160,145,10,160,55,0,0,55, , , , ,1012,165,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,165,75,75,83,14,285
2019266N11341,2019,73,,,LORENZO,2019-09-25 00:00:00,TS,13.0,-31.6,60,993,hurdat_atl,main,1534,1534,O______________,hurdat_atl,AL132019,13.0,-31.6, ,TS,60,993,0,170,150,20,170,60,0,0,60, , , , ,1012,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,180,90,90,90,14,285
2019266N11341,2019,73,,,LORENZO,2019-09-25 03:00:00,TS,13.2,-32.3, , , ,main,1606,1606,P______________, ,AL132019,13.2,-32.3, ,TS,65,991,1,170,150,25,170,60,0,0,60,10, , ,10,1012,180,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,195,105,105,105,14,285
2019266N11341,2019,73,,,LORENZO,2019-09-25 06:00:00,TS,13.4,-33.0,70,988,hurdat_atl,main,1678,1678,O______________,hurdat_atl,AL132019,13.4,-33.0, ,HU,70,988,1,170,150,30,170,60,0,0,60,20,0,0,20,1012,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,210,120,120,120,15,290
2019266N11341,2019,73,,,LORENZO,2019-09-25 09:00:00,TS,13.6,-33.7, , , ,main,1751,1751,P______________, ,AL132019,13.6,-33.7, ,HU,73,986,1,170,140,30,170,70,10,10,70,20,0,0,20,1012,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,240,150,150,150,15,290
2019266N11341,2019,73,,,LORENZO,2019-09-25 12:00:00,TS,13.9,-34.5,75,983,hurdat_atl,main,1834,1834,O______________,hurdat_atl,AL132019,13.9,-34.5, ,HU,75,983,1,170,130,30,170,80,20,20,80,20,0,0,20,1012,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,270,180,180,180,16,290
2019266N11341,2019,73,,,LORENZO,2019-09-25 15:00:00,TS,14.2,-35.2, , , ,main,1907,1907,P______________, ,AL132019,14.2,-35.2, ,HU,78,981,1,175,130,40,170,80,20,20,80,23,5,5,23,1012,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,270,195,180,180,15,290
2019266N11341,2019,73,,,LORENZO,2019-09-25 18:00:00,TS,14.4,-36.0,80,979,hurdat_atl,main,1982,1966,O______________,hurdat_atl,AL132019,14.4,-36.0, ,HU,80,979,1,180,130,50,170,80,20,20,80,25,10,10,25,1012,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,270,210,180,180,15,280
2019266N11341,2019,73,,,LORENZO,2019-09-25 21:00:00,TS,14.5,-36.8, , , ,main,1957,1895,P______________, ,AL132019,14.5,-36.8, ,HU,83,977,2,180,130,65,170,80,30,20,80,28,10,10,28,1012,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,285,225,180,195,15,275
2019266N11341,2019,73,,,LORENZO,2019-09-26 00:00:00,TS,14.5,-37.5,85,975,hurdat_atl,main,1895,1841,O______________,hurdat_atl,AL132019,14.5,-37.5, ,HU,85,975,2,180,130,80,170,80,40,20,80,30,10,10,30,1012,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,300,240,180,210,14,275
2019266N11341,2019,73,,,LORENZO,2019-09-26 03:00:00,TS,14.6,-38.2, , , ,main,1841,1798,P______________, ,AL132019,14.6,-38.2, ,HU,90,971,2,180,130,80,170,80,40,25,80,30,15,15,30,1012,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,315,260,195,255,13,280
2019266N11341,2019,73,,,LORENZO,2019-09-26 06:00:00,TS,14.7,-38.8,95,967,hurdat_atl,main,1798,1771,O______________,hurdat_atl,AL132019,14.7,-38.8, ,HU,95,967,2,180,130,80,170,80,40,30,80,30,20,20,30,1012,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105, , , , ,12,330,280,210,300,12,285
2019266N11341,2019,73,,,LORENZO,2019-09-26 09:00:00,TS,14.9,-39.3, , , ,main,1771,1753,P______________, ,AL132019,14.9,-39.3, ,HU,100,961,3,200,140,90,185,90,50,35,90,30,23,23,35,1012,210,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,295
2019266N11341,2019,73,,,LORENZO,2019-09-26 12:00:00,TS,15.2,-39.8,105,955,hurdat_atl,main,1753,1745,O______________,hurdat_atl,AL132019,15.2,-39.8, ,HU,105,955,3,220,150,100,200,100,60,40,100,30,25,25,40,1012,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , , , , , , ,11,305
2019266N11341,2019,73,,,LORENZO,2019-09-26 15:00:00,TS,15.6,-40.2, , , ,main,1754,1746,P______________, ,AL132019,15.6,-40.2, ,HU,110,951,3,220,150,100,200,100,60,40,100,30,25,25,40,1012,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,315
2019266N11341,2019,73,,,LORENZO,2019-09-26 18:00:00,TS,16.0,-40.6,115,947,hurdat_atl,main,1756,1756,O______________,hurdat_atl,AL132019,16.0,-40.6, ,HU,115,947,4,220,150,100,200,100,60,40,100,30,25,25,40,1012,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,360,270,270,330,12,325
2019266N11341,2019,73,,,LORENZO,2019-09-26 21:00:00,TS,16.5,-40.9, , , ,main,1776,1776,P______________, ,AL132019,16.5,-40.9, ,HU,120,942,4,235,165,100,200,100,60,40,100,30,25,25,40,1012,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,285,285,345,12,330
2019266N11341,2019,73,,,LORENZO,2019-09-27 00:00:00,TS,17.1,-41.2,125,937,hurdat_atl,main,1807,1807,O______________,hurdat_atl,AL132019,17.1,-41.2, ,HU,125,937,4,250,180,100,200,100,60,40,100,30,25,25,40,1012,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,360,300,300,360,12,330
2019266N11341,2019,73,,,LORENZO,2019-09-27 03:00:00,TS,17.6,-41.5, , , ,main,1832,1832,P______________, ,AL132019,17.6,-41.5, ,HU,125,937,4,250,180,110,200,110,70,45,100,35,28,25,40,1012,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,360,315,315,375,12,325
2019266N11341,2019,73,,,LORENZO,2019-09-27 06:00:00,TS,18.1,-41.9,125,937,hurdat_atl,main,1853,1853,O______________,hurdat_atl,AL132019,18.1,-41.9, ,HU,125,937,4,250,180,120,200,120,80,50,100,40,30,25,40,1012,240,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,360,330,330,390,12,320
2019266N11341,2019,73,,,LORENZO,2019-09-27 09:00:00,TS,18.5,-42.3, , , ,main,1862,1862,P______________, ,AL132019,18.5,-42.3, ,HU,123,940,4,260,185,125,200,120,80,50,100,40,30,25,40,1012,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,345,330,345,360,11,315
2019266N11341,2019,73,,,LORENZO,2019-09-27 12:00:00,TS,18.9,-42.7,120,943,hurdat_atl,main,1872,1869,O______________,hurdat_atl,AL132019,18.9,-42.7, ,HU,120,943,4,270,190,130,200,120,80,50,100,40,30,25,40,1012,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,145, , , , ,12,330,330,360,330,11,315
2019266N11341,2019,73,,,LORENZO,2019-09-27 15:00:00,TS,19.3,-43.1, , , ,main,1885,1879,P______________, ,AL132019,19.3,-43.1, ,HU,115,946,4,270,195,130,200,120,80,50,100,40,30,25,40,1012,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,330,360,330,10,315
2019266N11341,2019,73,,,LORENZO,2019-09-27 18:00:00,TS,19.6,-43.5,110,948,hurdat_atl,main,1889,1888,O______________,hurdat_atl,AL132019,19.6,-43.5, ,HU,110,948,3,270,200,130,200,120,80,50,100,40,30,25,40,1011,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,330,330,360,330,10,315
2019266N11341,2019,73,,,LORENZO,2019-09-27 21:00:00,TS,19.9,-43.9, , , ,main,1896,1896,P______________, ,AL132019,19.9,-43.9, ,HU,108,950,3,270,200,125,200,120,80,55,100,43,33,33,40,1011,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,330,330,360,330,10,315
2019266N11341,2019,73,,,LORENZO,2019-09-28 00:00:00,TS,20.3,-44.2,105,952,hurdat_atl,main,1919,1919,O______________,hurdat_atl,AL132019,20.3,-44.2, ,HU,105,952,3,270,200,120,200,120,80,60,100,45,35,40,40,1011,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,330,330,360,330,9,325
2019266N11341,2019,73,,,LORENZO,2019-09-28 03:00:00,TS,20.7,-44.4, , , ,main,1948,1943,P______________, ,AL132019,20.7,-44.4, ,HU,103,955,3,260,200,120,200,110,80,60,100,45,35,40,40,1012,245,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,345,330,360,330,9,335
2019266N11341,2019,73,,,LORENZO,2019-09-28 06:00:00,TS,21.1,-44.6,100,957,hurdat_atl,main,1977,1977,O______________,hurdat_atl,AL132019,21.1,-44.6, ,HU,100,957,3,250,200,120,200,100,80,60,100,45,35,40,40,1012,250,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,360,330,360,330,9,340
